Kind,Name,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Function,"chrome_checker::FindBadConstructsConsumer::CheckRecordForRefcountIssue",,,,2,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,2,16,4,8,0,0,0,7,4,5,8,0,0,8,4,4,4,4,3,,,,,3,,2,3,,0.00,,,,
Public Function,"chrome_checker::FindBadConstructsConsumer::CheckRefCountedDtors",,,,7,53,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,90,7,53,9,39,31,0,0,19,16,26,36,5,0,31,11,11,12,8,8,,,,,7,,2,7,,0.58,,,,
Public Function,"chrome_checker::FindBadConstructsConsumer::CheckVirtualBodies",,,,0,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14,0,12,2,6,2,0,0,6,4,1,4,0,0,4,4,4,5,1,0,,,,,0,,3,0,,0.17,,,,
Public Function,"chrome_checker::FindBadConstructsConsumer::CheckVirtualMethods",,,,1,32,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,39,1,32,8,22,6,0,0,17,19,9,17,1,0,16,9,9,11,8,9,,,,,9,,3,9,,0.19,,,,
Public Function,"chrome_checker::FindBadConstructsConsumer::CheckVirtualSpecifiers",,,,7,44,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,57,7,44,14,35,6,0,0,23,25,15,21,9,0,12,8,8,14,1,2,,,,,0,,2,0,,0.14,,,,
Public Function,"chrome_checker::FindBadConstructsConsumer::CheckWeakPtrFactoryMembers",,,,1,36,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,45,1,36,10,24,9,0,0,23,14,12,20,5,1,14,9,9,12,1,1,,,,,0,,6,0,,0.25,,,,
Public Function,"chrome_checker::FindBadConstructsConsumer::CountType",,,,2,50,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,59,2,50,9,37,7,0,0,10,12,17,27,3,0,24,10,7,10,1,12,,,,,0,,3,0,,0.14,,,,
Private Function,"chrome_checker::FindBadConstructsConsumer::DiagnosticForIssue",,,,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,13,0,13,1,10,0,0,0,2,4,6,10,0,0,10,4,2,5,1,6,,,,,0,,1,0,,0.00,,,,
Public Function,"chrome_checker::FindBadConstructsConsumer::FindBadConstructsConsumer",,,,3,28,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,35,3,28,3,24,4,0,0,19,1,12,12,0,0,12,1,1,1,1,0,,,,,0,,0,0,,0.14,,,,
Public Function,"chrome_checker::FindBadConstructsConsumer::HasPublicDtorCallback",,,,1,11,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,16,1,11,7,5,4,0,0,5,2,4,5,2,0,3,2,2,2,1,1,,,,,0,,1,0,,0.36,,,,
Public Function,"chrome_checker::FindBadConstructsConsumer::InTestingNamespace",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,0,0,3,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"chrome_checker::FindBadConstructsConsumer::IsMethodInBannedOrTestingNamespace",,,,1,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20,1,16,3,11,3,0,0,9,4,6,9,1,0,8,4,4,6,4,4,,,,,4,,2,4,,0.19,,,,
Public Function,"chrome_checker::FindBadConstructsConsumer::IsRefCountedCallback",,,,4,22,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,31,4,22,11,14,5,0,0,9,4,7,10,4,0,6,4,4,5,4,3,,,,,3,,2,3,,0.23,,,,
Public Function,"chrome_checker::FindBadConstructsConsumer::PrintInheritanceChain",,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,0,6,1,3,0,0,0,7,2,3,4,0,0,4,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"chrome_checker::FindBadConstructsConsumer::VisitDecl",,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,6,2,4,0,0,0,3,2,3,4,1,0,3,2,2,3,1,0,,,,,0,,1,0,,0.00,,,,
Private Function,"chrome_checker::FindBadConstructsConsumer::getErrorLevel",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,4,1,2,0,0,0,3,1,1,1,0,0,1,2,2,2,1,0,,,,,0,,0,0,,0.00,,,,
Function,"chrome_checker::FixItRemovalForVirtual",,,,0,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,18,0,10,6,5,8,0,0,9,2,5,6,3,0,3,2,2,2,1,1,,,,,0,,1,0,,0.80,,,,
Function,"chrome_checker::IsGtestTestFixture",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"chrome_checker::IsPodOrTemplateType",,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,6,1,4,0,0,0,5,1,1,1,0,0,1,1,1,4,1,0,,,,,0,,0,0,,0.00,,,,
Class,"chrome_checker::PluginConsumer",0,2,0,2,10,0,1,1,1,1,2,0,2,0,1,2,0,,0,0,,,,,2,1,1,0,0,2,2,0,0,0,0,2,,12,2,10,5,1,0,0,0,,,,4,3,0,1,,,,,,1,1,1,1,,1,,,0,0.00,2,2,2,2
Public Function,"chrome_checker::PluginConsumer::HandleTranslationUnit",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"chrome_checker::PluginConsumer::PluginConsumer",,,,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,2,2,0,0,0,0,3,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"chrome_checker::TypeHasNonTrivialDtor",,,,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,1,5,2,3,0,0,0,3,2,2,3,0,0,3,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Function,"chrome_checker::UnwrapType",,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,7,3,5,0,0,0,5,3,3,5,0,0,5,3,3,3,3,2,,,,,2,,1,2,,0.00,,,,
Static Function,"clamp",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,0,0,1,1,1,1,0,0,1,3,3,3,1,0,,,,,0,,0,0,,0.00,,,,
Function,"clang::ast_matchers::AST_MATCHER",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"content::GetTestClass",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"content::GetTestObjectCount",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Static Function,"contrast_sensitivity",,,,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10,0,10,5,7,0,0,0,5,2,6,7,4,0,3,2,2,3,1,1,,,,,0,,1,0,,0.00,,,,
Static Function,"convert4To8",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,0,5,3,2,0,0,0,1,1,2,2,1,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Static Function,"convert5To8",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,0,5,3,2,0,0,0,1,1,2,2,1,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Static Function,"convert6To8",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,5,3,2,0,0,0,1,1,2,2,1,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Static Function,"convert8To4",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,5,3,2,0,0,0,2,1,2,2,1,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Static Function,"convert8To5",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,5,3,2,0,0,0,2,1,2,2,1,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Static Function,"convertDiff",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,4,2,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Static Function,"convolve",,,,5,46,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,57,5,46,15,33,7,0,0,2,42,33,43,14,0,29,11,11,11,1,1,,,,,0,,5,0,,0.15,,,,
Public Function,"crazy::AshmemRegion::Allocate",,,,4,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,22,4,18,3,13,0,0,0,7,7,10,14,2,0,12,5,5,5,5,6,,,,,6,,2,6,,0.00,,,,
Public Static Function,"crazy::AshmemRegion::CheckFileDescriptorIsReadOnly",,,,3,31,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,39,3,31,3,23,5,0,0,3,6,14,19,2,0,17,6,6,6,6,5,,,,,5,,1,5,,0.16,,,,
Public Function,"crazy::AshmemRegion::SetProtectionFlags",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,0,3,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"crazy::CallFunction",,,,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,1,6,2,4,0,0,0,0,2,3,4,1,0,3,2,2,3,1,0,,,,,0,,1,0,,0.00,,,,
Function,"crazy::CreateGlobalsInstance",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"crazy::ElfHash",,,,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,0,11,4,8,0,0,0,1,2,7,8,3,0,5,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Private Function,"crazy::ElfLoader::CheckPhdr",,,,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,17,0,17,6,12,0,0,0,3,5,11,14,5,0,9,4,4,5,4,4,,,,,4,,2,4,,0.00,,,,
Explicit Public Function,"crazy::ElfLoader::ElfLoader",,,,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15,0,15,15,0,0,0,0,15,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Function,"crazy::ElfLoader::FindPhdr",,,,3,21,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,28,3,21,7,14,4,0,0,3,9,13,18,6,0,12,6,6,6,6,9,,,,,9,,3,9,,0.19,,,,
Public Function,"crazy::ElfLoader::LoadAt",,,,10,40,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,57,10,40,4,29,7,0,0,14,8,16,23,0,0,23,8,8,13,7,6,,,,,6,,2,6,,0.17,,,,
Private Function,"crazy::ElfLoader::LoadSegments",,,,18,85,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,124,18,85,29,70,21,0,0,9,59,35,48,15,0,33,20,20,23,13,31,,,,,31,,5,31,,0.25,,,,
Private Function,"crazy::ElfLoader::ReadElfHeader",,,,7,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,45,7,38,2,28,0,0,0,6,9,18,26,1,0,25,9,9,9,9,8,,,,,8,,1,8,,0.00,,,,
Private Function,"crazy::ElfLoader::ReadProgramHeader",,,,5,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,28,5,22,7,18,1,0,0,8,3,13,15,4,0,11,3,3,4,3,2,,,,,2,,1,2,,0.05,,,,
Private Function,"crazy::ElfLoader::ReserveAddressSpace",,,,4,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,33,4,28,5,21,1,0,0,9,7,17,21,4,0,17,5,5,6,4,3,,,,,3,,1,3,,0.04,,,,
Public Function,"crazy::ElfLoader::~ElfLoader",,,,0,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,0,5,1,2,1,0,0,3,2,1,2,0,0,2,2,2,2,1,0,,,,,0,,1,0,,0.20,,,,
Private Function,"crazy::ElfRelocations::AdjustRelocation",,,,5,35,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,40,5,10,5,3,2,15,10,0,1,2,3,1,1,1,1,2,1,1,0,,,,,0,,1,0,,0.20,,,,
Public Function,"crazy::ElfRelocations::ApplyAll",,,,7,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,62,7,47,3,37,0,4,4,7,37,11,21,0,0,21,11,11,11,11,12,,,,,12,,2,12,,0.00,,,,
Public Function,"crazy::ElfRelocations::ApplyRelReloc",,,,16,85,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,105,7,16,8,8,4,75,6,4,2,9,11,4,0,7,3,4,3,1,0,,,,,0,,2,0,,0.25,,,,
Private Function,"crazy::ElfRelocations::ApplyRelRelocs",,,,8,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,49,8,40,11,25,1,0,0,6,44,17,25,6,0,19,11,11,11,7,9,,,,,9,,3,9,,0.03,,,,
Public Function,"crazy::ElfRelocations::ApplyRelaReloc",,,,14,78,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,94,6,21,9,8,3,62,4,4,2,10,12,5,0,7,3,4,3,1,0,,,,,0,,2,0,,0.14,,,,
Private Function,"crazy::ElfRelocations::ApplyRelaRelocs",,,,8,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,49,8,40,11,25,1,0,0,6,44,17,25,6,0,19,11,11,11,7,9,,,,,9,,3,9,,0.03,,,,
Public Function,"crazy::ElfRelocations::CopyAndRelocate",,,,4,26,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,35,3,12,4,7,2,16,2,3,4,3,5,0,0,5,3,3,3,1,0,,,,,0,,1,0,,0.17,,,,
Public Function,"crazy::ElfRelocations::Init",,,,9,117,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,134,7,103,7,84,8,14,2,23,396,68,103,6,2,95,44,34,49,17,87,,,,,85,,4,84,,0.08,,,,
Private Function,"crazy::ElfRelocations::RelocateRel",,,,5,22,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,32,5,22,12,14,5,0,0,3,5,13,16,8,1,7,4,4,6,4,2,,,,,2,,2,2,,0.23,,,,
Private Function,"crazy::ElfRelocations::RelocateRela",,,,5,22,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,32,5,22,12,14,5,0,0,3,5,13,16,8,1,7,4,4,6,4,2,,,,,2,,2,2,,0.23,,,,
Public Function,"crazy::ElfRelocations::ResolveSymbol",,,,6,35,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,54,6,35,10,23,13,0,0,7,18,19,26,3,0,23,11,11,12,5,4,,,,,4,,3,4,,0.37,,,,
Public Function,"crazy::ElfSymbols::Init",,,,1,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,33,1,32,4,24,0,0,0,14,10,21,27,3,2,22,6,4,8,1,7,,,,,0,,2,0,,0.00,,,,
Public Const Function,"crazy::ElfSymbols::LookupByAddress",,,,1,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,14,1,13,6,8,0,0,0,1,3,6,8,3,0,5,3,3,5,3,3,,,,,3,,2,3,,0.00,,,,
Public Const Function,"crazy::ElfSymbols::LookupByName",,,,1,19,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,23,1,19,4,14,3,0,0,4,9,9,15,3,1,11,6,5,6,5,5,,,,,5,,2,5,,0.16,,,,
Public Const Function,"crazy::ElfSymbols::LookupNearestByAddress",,,,7,34,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,43,7,34,12,24,2,0,0,4,34,19,25,6,0,19,7,7,8,4,5,,,,,5,,2,3,,0.06,,,,
Public Function,"crazy::ElfView::InitUnmapped",,,,10,78,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,99,10,78,19,61,11,0,0,9,212,39,52,15,0,37,15,15,16,12,9,,,,,9,,4,9,,0.14,,,,
Public Function,"crazy::ElfView::ProtectRelroSection",,,,1,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9,1,8,1,5,0,0,0,4,2,4,5,0,0,5,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Public Function,"crazy::Error::Append",,,,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,1,6,1,4,0,0,0,1,2,3,4,0,0,4,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Public Function,"crazy::Error::AppendFormat",,,,1,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,1,8,3,5,0,0,0,4,1,6,6,2,0,4,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"crazy::Error::Format",,,,1,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,8,1,7,2,4,0,0,0,3,1,5,5,1,0,4,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"crazy::Error::Set",,,,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,1,6,1,4,0,0,0,1,2,3,4,0,0,4,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"crazy::FileDescriptor::Close",,,,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,8,2,5,0,0,0,3,2,4,5,1,0,4,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"crazy::FileDescriptor::Map",,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,7,0,7,5,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"crazy::FileDescriptor::OpenReadOnly",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,0,5,1,3,0,0,0,5,1,3,3,0,0,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"crazy::FileDescriptor::OpenReadWrite",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,5,1,3,0,0,0,5,1,3,3,0,0,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"crazy::FileDescriptor::Read",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,0,3,1,1,0,0,0,3,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"crazy::FileDescriptor::SeekTo",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,0,3,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"crazy::FindElfBinaryForAddress",,,,2,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,27,2,25,7,14,0,0,0,7,5,12,16,3,0,13,5,5,6,5,11,,,,,11,,3,11,,0.00,,,,
Function,"crazy::FindElfDynamicSection",,,,15,88,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,108,15,88,11,71,5,0,0,13,25,42,54,7,2,45,13,13,23,11,12,,,,,12,,2,11,,0.06,,,,
Function,"crazy::FindExecutablePath",,,,1,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15,1,12,3,9,2,0,0,6,2,7,8,1,0,7,2,2,2,1,1,,,,,0,,1,0,,0.17,,,,
Function,"crazy::FindLoadAddressForFile",,,,5,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,35,5,29,11,19,1,0,0,10,13,14,19,7,0,12,6,6,8,4,4,,,,,4,,3,4,,0.03,,,,
Function,"crazy::FindProtectionFlagsForAddress",,,,2,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,14,2,12,4,6,0,0,0,5,3,6,8,3,0,5,3,3,4,3,3,,,,,3,,2,3,,0.00,,,,
Function,"crazy::FindStartOffsetOfFileInZipFile",,,,20,122,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,151,20,122,44,100,9,0,0,12,49,56,72,24,1,47,17,17,19,15,23,,,,,23,,3,23,,0.07,,,,
Function,"crazy::GetBaseNamePtr",,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,0,7,2,5,0,0,0,2,2,3,4,1,0,3,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Function,"crazy::GetCurrentDirectory",,,,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,0,11,3,7,0,0,0,6,3,8,10,2,3,5,3,3,3,3,2,,,,,2,,2,2,,0.00,,,,
Function,"crazy::GetEnv",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"crazy::GetRelocationType",,,,13,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,64,5,6,1,3,0,43,10,1,1,1,2,0,0,2,1,2,1,1,0,,,,,0,,1,0,,0.00,,,,
Function,"crazy::GetThreadData",,,,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,10,0,10,2,7,0,0,0,6,2,6,7,1,0,6,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Function,"crazy::GetThreadDataFast",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Static Function,"crazy::Globals::Get",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,4,1,2,0,0,0,2,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"crazy::Globals::Globals",,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,7,2,4,0,0,0,11,1,5,5,1,0,4,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"crazy::Globals::~Globals",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,4,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"crazy::IsSystemLibrary",,,,1,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,19,1,18,9,15,0,0,0,3,6,9,12,4,0,8,4,4,4,3,4,,,,,4,,2,3,,0.00,,,,
Public Function,"crazy::LibraryList::AddLibrary",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Function,"crazy::LibraryList::FindKnownLibrary",,,,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,9,0,9,4,6,0,0,0,6,3,6,8,3,0,5,3,3,3,3,3,,,,,3,,2,3,,0.00,,,,
Public Function,"crazy::LibraryList::FindLibraryByName",,,,1,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,12,1,10,3,7,1,0,0,5,4,6,9,2,0,7,4,4,4,4,4,,,,,4,,2,4,,0.10,,,,
Public Function,"crazy::LibraryList::FindLibraryForAddress",,,,0,11,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,15,0,11,4,7,4,0,0,6,4,6,9,3,0,6,4,4,4,4,4,,,,,4,,3,4,,0.36,,,,
Public Static Function,"crazy::LibraryList::FindMappableLibraryInZipFile",,,,4,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,28,4,24,7,14,0,0,0,7,4,10,13,3,0,10,5,5,5,4,3,,,,,3,,1,3,,0.00,,,,
Public Function,"crazy::LibraryList::FindSymbolFrom",,,,7,33,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,50,7,33,8,21,10,0,0,20,29,15,25,7,0,18,11,11,12,8,12,,,,,12,,4,12,,0.30,,,,
Public Static Function,"crazy::LibraryList::GetLibraryFilePathInZipFile",,,,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,0,9,2,6,0,0,0,4,1,7,7,1,0,6,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"crazy::LibraryList::IteratePhdr",,,,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,14,0,14,4,10,0,0,0,7,3,11,13,3,0,10,3,3,3,3,2,,,,,2,,2,2,,0.00,,,,
Public Function,"crazy::LibraryList::LibraryList",,,,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,2,1,0,1,0,0,6,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.50,,,,
Public Function,"crazy::LibraryList::LoadLibrary",,,,19,116,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,153,19,116,26,90,20,0,0,52,90,67,85,13,0,72,19,19,20,14,21,,,,,21,,3,20,,0.17,,,,
Public Function,"crazy::LibraryList::LoadLibraryInZipFile",,,,1,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,17,1,16,9,6,0,0,0,3,2,3,4,1,0,3,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
