Kind,Name,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Function,"NPPEntryPointManager::callNP_ShutdownAll",,,,0,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,12,0,12,2,5,1,0,0,2,3,5,7,1,0,6,3,3,3,1,0,,,,,0,,2,0,,0.08,,,,
Public Function,"NPPEntryPointManager::callNP_ShutdownAll",,,,0,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,0,12,2,5,1,0,0,0,3,5,7,1,0,6,3,3,3,1,0,,,,,0,,2,0,,0.08,,,,
Public Function,"NPPEntryPointManager::createEntryPointsForPlugin",,,,6,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,35,6,29,2,24,0,0,0,21,3,22,24,1,0,23,3,3,3,1,1,,,,,0,,1,0,,0.00,,,,
Public Function,"NPPEntryPointManager::createEntryPointsForPlugin",,,,6,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,35,6,29,2,24,0,0,0,0,3,22,24,1,0,23,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"NPPEntryPointManager::findEntryPointsForInstance",,,,1,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,13,1,12,3,5,0,0,0,1,4,6,9,2,0,7,4,4,4,4,5,,,,,5,,3,5,,0.00,,,,
Public Function,"NPPEntryPointManager::findEntryPointsForPlugin",,,,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10,1,9,2,4,0,0,0,2,3,4,6,1,0,5,3,3,3,3,3,,,,,3,,2,3,,0.00,,,,
Public Function,"NPPEntryPointManager::findEntryPointsForPlugin",,,,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,1,9,2,4,0,0,0,1,3,4,6,1,0,5,3,3,3,3,3,,,,,3,,2,3,,0.00,,,,
Public Function,"NPPEntryPointManager::removeEntryPointsForPlugin",,,,4,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,23,4,19,4,12,0,0,0,4,4,10,13,3,0,10,4,4,4,3,3,,,,,3,,3,2,,0.00,,,,
Public Function,"NPPEntryPointManager::removeEntryPointsForPlugin",,,,4,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,4,19,4,12,0,0,0,0,4,10,13,3,0,10,4,4,4,3,2,,,,,2,,3,2,,0.00,,,,
Public Function,"NPPEntryPointManager::~NPPEntryPointManager",,,,1,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,16,1,15,5,8,0,0,0,3,3,10,12,4,2,6,3,3,3,1,0,,,,,0,,2,0,,0.00,,,,
Public Function,"NPPEntryPointManager::~NPPEntryPointManager",,,,1,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16,1,15,5,8,0,0,0,1,3,10,12,4,2,6,3,3,3,1,0,,,,,0,,2,0,,0.00,,,,
Function,"NPP_Destroy",,,,9,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,31,9,21,4,16,1,0,0,7,10,11,16,3,0,13,6,6,7,3,2,,,,,2,,1,2,,0.05,,,,
Function,"NPP_DestroyStream",,,,5,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,18,5,13,2,10,0,0,0,4,6,6,10,1,0,9,5,5,5,3,2,,,,,2,,1,2,,0.00,,,,
Function,"NPP_GetJavaClass",,,,1,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,1,8,1,5,0,0,0,3,4,3,5,0,0,5,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPP_GetValue",,,,5,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,18,5,13,2,10,0,0,0,4,6,6,10,1,0,9,5,5,5,3,2,,,,,2,,1,2,,0.00,,,,
Function,"NPP_HandleEvent",,,,5,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,18,5,13,2,10,0,0,0,4,6,6,10,1,0,9,5,5,5,3,2,,,,,2,,1,2,,0.00,,,,
Function,"NPP_New",,,,18,92,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,118,18,92,13,78,8,0,0,57,30,68,79,6,0,73,12,12,12,8,10,,,,,10,,2,10,,0.09,,,,
Function,"NPP_NewStream",,,,5,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,22,5,17,6,10,0,0,0,4,6,6,10,1,0,9,5,5,5,3,2,,,,,2,,1,2,,0.00,,,,
Function,"NPP_Print",,,,2,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10,2,8,1,5,0,0,0,2,3,3,5,0,0,5,3,3,3,1,1,,,,,0,,1,0,,0.00,,,,
Function,"NPP_SetValue",,,,5,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,18,5,13,2,10,0,0,0,4,6,6,10,1,0,9,5,5,5,3,2,,,,,2,,1,2,,0.00,,,,
Function,"NPP_SetWindow",,,,5,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,18,5,13,2,10,0,0,0,4,6,6,10,1,0,9,5,5,5,3,2,,,,,2,,1,2,,0.00,,,,
Function,"NPP_StreamAsFile",,,,3,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,13,3,10,1,7,0,0,0,2,4,4,7,0,0,7,4,4,4,3,2,,,,,2,,1,2,,0.00,,,,
Function,"NPP_URLNotify",,,,3,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,13,3,10,1,7,0,0,0,2,4,4,7,0,0,7,4,4,4,3,2,,,,,2,,1,2,,0.00,,,,
Function,"NPP_Write",,,,5,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,18,5,13,2,10,0,0,0,4,6,6,10,1,0,9,5,5,5,3,2,,,,,2,,1,2,,0.00,,,,
Function,"NPP_WriteReady",,,,5,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,18,5,13,2,10,0,0,0,4,6,6,10,1,0,9,5,5,5,3,2,,,,,2,,1,2,,0.00,,,,
Function,"NP_GetEntryPoints",,,,5,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,40,5,34,1,27,1,0,0,22,18,22,27,0,0,27,6,6,6,3,2,,,,,2,,2,2,,0.03,,,,
Function,"NP_Initialize",,,,8,73,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,98,8,73,1,63,17,0,0,55,24,57,63,0,0,63,7,7,7,4,3,,,,,3,,2,3,,0.23,,,,
Function,"NP_Shutdown",,,,3,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,18,3,14,1,9,2,0,0,7,4,7,9,0,0,9,3,3,3,1,0,,,,,0,,1,0,,0.14,,,,
Function,"NewLogger",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,5,2,2,0,0,0,2,1,2,2,1,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"PKCS12InitSingleton",1,10,4,1,13,6,1,1,1,1,15,1,10,4,0,0,0,,0,0,,,,,1,0,0,0,0,1,1,0,0,0,0,1,,20,1,13,2,8,6,0,0,,,,9,1,0,8,,,,,,1,1,1,1,,0,,,0,0.46,1,1,1,1
Public Function,"PKCS12InitSingleton::PKCS12InitSingleton",,,,1,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,1,10,1,8,4,0,0,4,1,8,8,0,0,8,1,1,1,1,0,,,,,0,,0,0,,0.40,,,,
Public Function,"Path::Path",,,,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,15,0,15,7,6,0,0,0,3,1,7,7,1,0,6,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Path::addPathInArg",,,,0,17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,19,0,17,5,4,2,0,0,2,3,1,3,0,0,3,3,3,3,1,2,,,,,0,,1,0,,0.12,,,,
Public Function,"Path::invalidPath",,,,0,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,5,3,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.20,,,,
Public Const Function,"Path::make",,,,0,24,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,26,0,24,4,10,2,0,0,7,6,7,12,2,0,10,6,6,6,1,1,,,,,0,,3,0,,0.08,,,,
Public Function,"Path::makePath",,,,0,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,42,0,42,7,25,0,0,0,8,11,17,25,4,1,20,9,9,13,1,4,,,,,0,,4,0,,0.00,,,,
Public Const Function,"Path::resolve",,,,0,27,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,30,0,27,4,11,3,0,0,8,8,7,13,2,0,11,7,7,8,1,1,,,,,0,,3,0,,0.11,,,,
Public Const Function,"Path::resolve",,,,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,25,0,25,5,14,0,0,0,8,7,10,16,2,0,14,7,7,8,7,15,,,,,15,,3,15,,0.00,,,,
Public Function,"PathArgument::PathArgument",,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,6,5,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"PathArgument::PathArgument",,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,6,5,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"PathArgument::PathArgument",,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,6,5,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"PathArgument::PathArgument",,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,6,5,0,0,0,0,2,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"PauseDlgProc",,,,1,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,18,1,17,1,12,0,0,0,4,4,7,11,0,0,11,4,2,4,4,8,,,,,8,,1,8,,0.00,,,,
Function,"PickupDirectory",,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,7,2,4,0,0,0,4,2,3,4,1,0,3,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"PluginEntryPointList::PluginEntryPointList",,,,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,9,4,4,0,0,0,2,1,4,4,0,0,4,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"PluginEntryPointList::~PluginEntryPointList",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"PreamblePatcher::RawPatchWithStub",,,,11,64,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,127,11,58,17,44,52,0,6,9,16,24,32,6,0,26,9,9,11,7,11,,,,,11,,2,11,,0.90,,,,
Function,"ProcessRawBytes",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3,0,3,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Profile::Profile",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Profile::Profile",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Profile::~Profile",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Profile::~Profile",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ProfileWin::ProfileWin",,,,2,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,19,2,17,13,14,0,0,0,4,2,5,6,3,0,3,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"ProfileWin::getBool",,,,4,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,16,4,12,4,9,0,0,0,3,3,7,9,3,0,6,4,4,4,3,2,,,,,2,,1,2,,0.00,,,,
Public Function,"ProfileWin::getSizeAndPosition",,,,5,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,23,5,18,3,15,0,0,0,2,5,11,15,2,0,13,5,5,5,5,4,,,,,4,,1,4,,0.00,,,,
Public Function,"ProfileWin::getString",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,0,5,2,2,0,0,0,2,1,2,2,1,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ProfileWin::setBool",,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,0,7,4,4,0,0,0,2,1,4,4,3,0,1,2,2,2,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ProfileWin::setSizeAndPosition",,,,5,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,23,5,18,3,15,0,0,0,2,5,11,15,2,0,13,5,5,5,5,4,,,,,4,,1,4,,0.00,,,,
Public Function,"ProfileWin::setString",,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,0,6,3,3,0,0,0,3,1,3,3,2,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ProfileWin::~ProfileWin",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,0,5,1,2,0,0,0,3,2,1,2,0,0,2,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Class,"PublicRefCountedDtorInImpl",0,1,0,1,8,0,1,1,1,1,1,0,1,0,1,0,0,,0,0,,,,,2,0,0,0,0,2,2,0,0,0,0,2,,9,1,8,4,0,0,0,0,,,,3,3,0,0,,,,,,1,1,1,1,,1,,,0,0.00,2,2,2,2
Public Function,"PublicRefCountedDtorInImpl::PublicRefCountedDtorInImpl",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,0,2,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"PublicRefCountedDtorInImpl::~PublicRefCountedDtorInImpl",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,0,2,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"RawMemcpy",,,,2,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9,2,7,4,5,0,0,0,1,2,6,7,3,0,4,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Function,"RawMemset",,,,2,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,2,6,3,4,0,0,0,1,2,5,6,2,0,4,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Function,"RegisterDynamicOid",,,,2,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,19,2,17,4,12,0,0,0,12,2,13,14,3,0,11,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Class,"RewriterCallback",0,9,1,1,25,2,2,2,2,2,10,0,9,1,1,7,0,,0,0,,,,,2,1,1,0,0,2,2,0,0,0,0,2,,28,1,25,12,16,2,0,0,,,,13,6,0,7,,,,,,3,3,4,3,,1,,,0,0.08,4,4,5,4
Public Function,"RewriterCallback::RewriterCallback",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,1,0,0,0,0,2,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Function,"RewriterCallback::run",,,,0,18,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,20,0,18,8,16,2,0,0,15,3,8,10,3,0,7,3,3,4,3,2,,,,,2,,1,2,,0.11,,,,
Function,"SPY_Setup",,,,3,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,21,3,18,5,11,0,0,0,9,3,13,15,4,0,11,3,3,3,1,0,,,,,0,,2,0,,0.00,,,,
Public Function,"SkTypeface::Deserialize",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"SkTypeface::UniqueID",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"SkTypeface::serialize",,,,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Static Function Template,"StringAppendVT",,,,8,41,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,66,8,35,8,21,14,5,4,4,6,18,23,5,0,18,6,6,8,6,7,,,,,7,,2,7,,0.40,,,,
Function,"StringPrintf",,,,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,8,3,4,0,0,0,4,1,6,6,2,0,4,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"TemporaryCallback",0,9,2,3,24,4,2,2,2,1,11,0,9,2,1,2,0,,0,0,,,,,2,1,1,0,0,2,2,0,0,0,0,2,,31,3,24,9,14,4,0,0,,,,11,5,0,6,,,,,,4,4,4,1,,1,,,0,0.17,5,5,5,2
Class,"TemporaryCallback",0,7,2,3,20,5,1,1,1,1,10,0,7,2,1,3,0,,0,0,,,,,2,1,1,0,0,2,2,0,0,0,0,2,,28,3,20,6,11,5,0,0,,,,9,4,0,5,,,,,,2,2,2,1,,1,,,0,0.25,3,3,3,2
Public Function,"TemporaryCallback::TemporaryCallback",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,1,0,0,0,0,2,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"TemporaryCallback::TemporaryCallback",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,1,0,0,0,0,2,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Function,"TemporaryCallback::run",,,,1,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,19,1,13,2,11,5,0,0,11,2,5,6,1,0,5,2,2,2,1,1,,,,,0,,1,0,,0.38,,,,
Public Virtual Function,"TemporaryCallback::run",,,,1,17,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,22,1,17,5,14,4,0,0,8,3,6,8,2,0,6,4,4,4,1,2,,,,,0,,1,0,,0.24,,,,
Function,"TypeHasNonTrivialDtor",,,,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,1,5,2,3,0,0,0,3,2,2,3,0,0,3,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Function,"UnloadRealPlugin",,,,2,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,2,3,1,0,0,4,6,0,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"UnsafeTypedefChainInImpl",0,1,0,0,5,0,1,1,1,1,1,0,1,0,2,0,0,,0,0,,,,,2,0,0,0,0,2,2,0,0,0,0,2,,5,0,5,3,0,0,0,0,,,,2,2,0,0,,,,,,1,1,1,1,,1,,,0,0.00,2,2,2,2
Public Function,"UnsafeTypedefChainInImpl::UnsafeTypedefChainInImpl",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,0,2,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"UnsafeTypedefChainInImpl::~UnsafeTypedefChainInImpl",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,0,2,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"UnwrapType",,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,7,3,5,0,0,0,5,3,3,5,0,0,5,3,3,3,3,2,,,,,2,,1,2,,0.00,,,,
Public Function,"Value::CZString::CZString",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5,0,5,4,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Value::CZString::CZString",,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,6,5,0,0,0,0,2,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Value::CZString::CZString",,,,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,8,7,0,0,0,0,2,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"Value::CZString::c_str",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,5,2,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"Value::CZString::index",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,5,2,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"Value::CZString::isStaticString",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,5,2,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"Value::CZString::operator<",,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,7,2,3,0,0,0,2,2,2,3,0,0,3,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Public Function,"Value::CZString::operator=",,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,7,3,2,0,0,0,4,1,3,3,1,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"Value::CZString::operator==",,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,7,2,3,0,0,0,2,2,2,3,0,0,3,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Public Function,"Value::CZString::swap",,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,0,6,2,2,0,0,0,1,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Value::CZString::~CZString",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,0,5,1,2,0,0,0,2,2,1,2,0,0,2,2,2,3,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"Value::Value",,,,0,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,42,0,30,6,22,0,8,5,7,7,12,21,0,0,21,9,2,9,1,21,,,,,0,,1,0,,0.00,,,,
Public Function,"Value::Value",,,,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,7,6,1,0,1,2,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Value::Value",,,,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,7,6,1,0,1,2,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Value::Value",,,,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,7,6,1,0,1,2,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Value::Value",,,,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,7,6,1,0,1,2,3,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Value::Value",,,,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12,0,9,7,2,0,1,2,3,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Value::Value",,,,1,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,1,8,6,2,0,1,2,5,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Value::Value",,,,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,7,6,1,0,1,2,3,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Value::Value",,,,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,7,6,1,0,1,2,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Value::Value",,,,0,53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,53,0,41,8,27,0,8,5,8,20,14,27,2,0,25,13,6,13,1,7,,,,,0,,3,0,,0.00,,,,
Public Function,"Value::append",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,5,2,1,0,0,0,3,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"Value::asBool",,,,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,20,0,20,2,14,0,0,0,2,6,7,13,0,0,13,9,5,9,1,15,,,,,0,,1,0,,0.00,,,,
